query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:87:00.0
# Slurm Info: 31329 32 1 gres:gpu:1
# ../../../bin/ssb --dataflow=SSD2GPU --chunk_bytes=65536,262144,1048576,4194304,16777216,67108864,268435456 --comp_algo=BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=2 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_us=50 --event_sync=false
#[INFO ] Loading table data from disk ...
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,150994944,82007232512,1452404736,4800133056,0,-1,508.296,-1,190.268,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,603979776,82007232512,1452285952,4800133056,0,-1,510.834,-1,216.663,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,294912,81975578624,1500057600,4800133056,0,-1,13984.7,-1,9424.27,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1179648,81975775232,1500110848,4800133056,0,-1,3920.24,-1,2813.77,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,4718592,81975775232,1451376640,4800133056,0,-1,1367.06,-1,944.584,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,18874368,81977872384,1445523456,4800133056,0,-1,713.055,-1,335.195,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,75497472,81990455296,1447825408,4800133056,0,-1,539.563,-1,168.255,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,301989888,82007232512,1452404736,4800133056,0,-1,513.412,-1,124.649,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1207959552,82007232512,1452285952,4800133056,0,-1,510.046,-1,112.822,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,589824,81975578624,1500057600,4800133056,0,-1,13839.1,-1,6691.65,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,2359296,81975775232,1500110848,4800133056,0,-1,3932.42,-1,1816.18,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,9437184,81975775232,1451376640,4800133056,0,-1,1350,-1,513.874,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,37748736,81977872384,1445523456,4800133056,0,-1,709.071,-1,180.77,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,150994944,81990455296,1447825408,4800133056,0,-1,540.321,-1,93.7095,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,603979776,82007232512,1452404736,4800133056,0,-1,509.456,-1,85.2467,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,2415919104,82007232512,1452285952,4800133056,0,-1,503.334,-1,83.2182,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1179648,81975578624,1500057600,4800133056,0,-1,13969.6,-1,7052.38,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,4718592,81975775232,1500110848,4800133056,0,-1,3902.03,-1,1640.16,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,18874368,81975775232,1451376640,4800133056,0,-1,1334.92,-1,445.282,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,75497472,81977872384,1445523456,4800133056,0,-1,711.776,-1,123.989,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,301989888,81990455296,1447825408,4800133056,0,-1,542.15,-1,76.5514,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,1207959552,82007232512,1452404736,4800133056,0,-1,514.191,-1,77.0472,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,4831838208,82007232512,1452285952,4800133056,0,-1,523.217,-1,83.8991,,,,
