query,dataflow,scale_factor,customer_factor,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,time_ms,debug_0,debug_1,debug_2,debug_3
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 34.98 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 35.45, LO 4661.38
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =149279033599340
#[INFO ] Number of results (groups)=150
query3.1c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,UNCOMPRESSED,natural,67108864,DONTPRUNE,16,42505273344,41481402480,155691775560,34057748480,33936429884,0,-1,4254.17,4722.34,35.448133,4661.383581,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 469762048	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 31.35 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 47.17, LO 4838.62
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =149279033599340
#[INFO ] Number of results (groups)=150
query3.1c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,UNCOMPRESSED,natural,67108864,DONTPRUNE,16,42505273344,41477208176,156765517384,34292629504,33936429884,0,-1,4256.17,4909,47.168133,4838.618098,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 36.60 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 31.41, LO 4641.50
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =149279033599340
#[INFO ] Number of results (groups)=150
query3.1c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41271687280,155154904648,33999028224,33936429884,0,-1,4106.94,4699.58,31.406679,4641.499618,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 34.72 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 34.10, LO 4700.53
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =149279033599340
#[INFO ] Number of results (groups)=150
query3.1c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41196189808,155691775560,34057748480,33936429884,0,-1,4361.03,4759.99,34.098557,4700.534829,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 469762048	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 31.14 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 97.05, LO 5050.45
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =149279033599340
#[INFO ] Number of results (groups)=150
query3.1c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41254910064,156765517384,34292629504,33936429884,0,-1,4179.46,5170.55,97.046750,5050.451571,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8607211520	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58597376	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 15.95, LO 1990.69
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,23569569392,155154904648,8665808896,33936429884,0,-1,3799.39,2008.43,15.946444,1990.690156,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8619810816	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58572800	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 18.02, LO 1890.16
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,26690131568,155691775560,8678383616,33936429884,0,-1,3863,1909.97,18.021495,1890.161981,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8648183808	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 78069760	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 19.97, LO 1878.21
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,32931255920,156765517384,8726253568,33936429884,0,-1,3860.56,1899.98,19.972751,1878.211434,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8607211520	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58597376	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 16.45 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 15.43, LO 1999.89
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41231980144,155154904648,8665808896,33936429884,0,-1,3972.32,2027.78,15.431370,1999.888147,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8619810816	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58572800	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 13.59 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 16.30, LO 1903.62
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41282311792,155691775560,8678383616,33936429884,0,-1,4178.03,1930.83,16.304383,1903.622247,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8648183808	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 78069760	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 7.81 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 93.62, LO 1882.92
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,BEST_BW_COMP,natural,16777216,DONTPRUNE,16,42505273344,41320060528,156765517384,8726253568,33936429884,0,-1,3924.21,1983.78,93.621312,1882.916146,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8607211520	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58597376	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 16.48 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 15.16, LO 1995.14
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,BEST_BW_COMP,natural,67108864,DONTPRUNE,16,42505273344,41269728880,155154904648,8665808896,33936429884,0,-1,4039.68,2023.24,15.162039,1995.138781,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8619810816	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58572800	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 13.57 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 16.83, LO 1913.56
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,BEST_BW_COMP,natural,67108864,DONTPRUNE,16,42505273344,41257145968,155691775560,8678383616,33936429884,0,-1,4248.12,1941.66,16.826922,1913.559508,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8648183808	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 78069760	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 7.75 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 19.18, LO 1944.66
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,BEST_BW_COMP,natural,67108864,DONTPRUNE,16,42505273344,41248757360,156765517384,8726253568,33936429884,0,-1,3734.25,1970.96,19.182815,1944.658474,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8607211520	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58597376	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 16.27 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 15.78, LO 1973.24
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,BEST_BW_COMP,natural,268435456,DONTPRUNE,16,42505273344,41034847856,155154904648,8665808896,33936429884,0,-1,4012.41,2001.47,15.780500,1973.238699,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8619810816	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58572800	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 13.28 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 15.96, LO 1905.39
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,BEST_BW_COMP,natural,268435456,DONTPRUNE,16,42505273344,40950961776,155691775560,8678383616,33936429884,0,-1,4168.25,1931.94,15.957737,1905.388522,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8648183808	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 78069760	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 7.52 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 24.21, LO 1885.83
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,BEST_BW_COMP,natural,268435456,DONTPRUNE,16,42505273344,41001293424,156765517384,8726253568,33936429884,0,-1,3920.81,1917.03,24.207051,1885.832350,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 26.17, LO 2522.09
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,42505273344,1975056496,155154904648,33999028224,33936429884,0,-1,4141.31,2550.05,26.166803,2522.094248,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 28.62, LO 2342.77
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,42505273344,3921213552,155691775560,34057748480,33936429884,0,-1,4325.52,2373.19,28.620611,2342.767308,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 469762048	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 40.82, LO 2508.25
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,42505273344,7813527664,156765517384,34292629504,33936429884,0,-1,4128.25,2550.87,40.820119,2508.247631,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 36.74 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 26.10, LO 2755.55
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,UNCOMPRESSED,natural,16777216,DONTPRUNE,16,42505273344,41420585072,155154904648,33999028224,33936429884,0,-1,4253.33,2808.38,26.097663,2755.547061,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 34.97 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 33.49, LO 2531.65
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,UNCOMPRESSED,natural,16777216,DONTPRUNE,16,42505273344,41470916720,155691775560,34057748480,33936429884,0,-1,4446.16,2590.56,33.492439,2531.647154,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 469762048	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 31.39 GB as dummy memory, leaving 0.02 GB
#[INFO ] CUST vs LO timer          =CUST 91.32, LO 2637.48
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,UNCOMPRESSED,natural,16777216,DONTPRUNE,16,42505273344,41521248368,156765517384,34292629504,33936429884,0,-1,4342,2751.74,91.324992,2637.478372,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 36.80 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 26.43, LO 2652.20
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,UNCOMPRESSED,natural,67108864,DONTPRUNE,16,42505273344,41485596784,155154904648,33999028224,33936429884,0,-1,4105.61,2705.46,26.429411,2652.203895,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 34.97 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 28.99, LO 2412.15
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,UNCOMPRESSED,natural,67108864,DONTPRUNE,16,42505273344,41473013872,155691775560,34057748480,33936429884,0,-1,4290.28,2466.65,28.985353,2412.151692,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 469762048	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 31.34 GB as dummy memory, leaving 0.06 GB
#[INFO ] CUST vs LO timer          =CUST 42.34, LO 2692.19
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,UNCOMPRESSED,natural,67108864,DONTPRUNE,16,42505273344,41460430960,156765517384,34292629504,33936429884,0,-1,4256.31,2757.4,42.337123,2692.188301,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 36.57 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 29.10, LO 2693.03
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41246521456,155154904648,33999028224,33936429884,0,-1,4310.94,2748.82,29.097404,2693.028061,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 352321536	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 34.68 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 29.07, LO 2694.96
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41162635376,155691775560,34057748480,33936429884,0,-1,4302.81,2749.28,29.067838,2694.964089,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 469762048	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 31.11 GB as dummy memory, leaving 0.25 GB
#[INFO ] CUST vs LO timer          =CUST 38.96, LO 2562.87
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =6033523773231
#[INFO ] Number of results (groups)=600
query3.2c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,UNCOMPRESSED,natural,268435456,DONTPRUNE,16,42505273344,41212967024,156765517384,34292629504,33936429884,0,-1,4147,2624.56,38.956049,2562.874602,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 8607211520	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58597376	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 14.28, LO 478.87
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =234524808385
#[INFO ] Number of results (groups)=24
query3.3c,SSD2GPU2CPU,200,1,8,8,32,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,23569569392,155154904648,8665808896,33936429884,0,-1,3794.53,494.92,14.276081,478.865118,,
#[INFO ] lo_tuples_per_chunk=4194304
#[INFO ] cust_tuples_per_chunk=2097152
#[INFO ] Lineorder columns bytes: 8619810816	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 58572800	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 14.49, LO 465.87
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =234524808385
#[INFO ] Number of results (groups)=24
query3.3c,SSD2GPU2CPU,200,1,8,8,32,33554432,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,26690131568,155691775560,8678383616,33936429884,0,-1,3905.79,482.152,14.490407,465.867648,,
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 8648183808	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 78069760	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Allocated 0.00 GB as dummy memory, leaving 0.00 GB
#[INFO ] CUST vs LO timer          =CUST 17.36, LO 471.02
#[INFO ] CPU hashtable (/wo Agg)   =91.55MB
#[INFO ] Sum of results            =234524808385
#[INFO ] Number of results (groups)=24
query3.3c,SSD2GPU2CPU,200,1,8,8,32,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,42505273344,32931255920,156765517384,8726253568,33936429884,0,-1,3878.34,490.16,17.361755,471.018876,,
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
