query,dataflow,scale_factor,customer_factor,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:4E:00.0
# Slurm Info: 28639 32 1 gres:gpu:gpu_group1:1
# ../../../bin/ssb --dataflow=SSD2GPU,SSD2GPU2CPU --chunk_bytes=1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728,268435456 --comp_algo=UNCOMPRESSED,LZ4,Cascaded,Snappy,Gdeflate,Bitcomp,ANS --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_key,select_linenum,select_custkey,select_partkey,select_suppkey,select_orderdate,select_linenumber,select_orderpriority,select_quantity,select_extendedprice,select_ordtotalprice,select_discount,select_revenue,select_supplycost,select_tax,select_commitdate,select_shipmode --repeat=1 --scale_factor=200 --ssdpath=/raid/gds/100G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb200.dat --store_offset=0 --workers=8 --customer_factor=1
#[INFO ] Loading table data from disk ...
#[INFO ] Prejoining tables for metadata ...
select_key,SSD2GPU,200,1,8,1,1,2097152,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,6832631808,242987745280,1138339840,9600122824,0,-1,27904.4,-1,848.789,,,,
select_key,SSD2GPU,200,1,8,1,1,4194304,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,6870380544,242987745280,1131917312,9600122824,0,-1,14417.8,-1,563.318,,,,
select_key,SSD2GPU,200,1,8,1,1,8388608,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,6945878016,242991939584,1129316352,9600122824,0,-1,7518.53,-1,308.299,,,,
select_key,SSD2GPU,200,1,8,1,1,16777216,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,7096872960,243000328192,1128632320,9600122824,0,-1,4254.4,-1,180.203,,,,
select_key,SSD2GPU,200,1,8,1,1,33554432,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,7398862848,243017105408,1129717760,9600122824,0,-1,2615.36,-1,113.43,,,,
select_key,SSD2GPU,200,1,8,1,1,67108864,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,8002842624,243050659840,1133346816,9600122824,0,-1,1769.15,-1,104.015,,,,
select_key,SSD2GPU,200,1,8,1,1,134217728,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,9210802176,243050659840,1133187072,9600122824,0,-1,1788.68,-1,106.388,,,,
select_key,SSD2GPU,200,1,8,1,1,268435456,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,11626721280,243050659840,1133125632,9600122824,0,-1,1772.27,-1,110.162,,,,
select_key,SSD2GPU,200,1,8,1,1,1048576,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,18874368,242987745280,716365824,9600122824,0,-1,1438.9,-1,192.673,,,,
select_key,SSD2GPU,200,1,8,1,1,2097152,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,37748736,242987745280,713867264,9600122824,0,-1,1002.32,-1,117.168,,,,
select_key,SSD2GPU,200,1,8,1,1,4194304,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,75497472,242987745280,710819840,9600122824,0,-1,755.568,-1,86.4799,,,,
select_key,SSD2GPU,200,1,8,1,1,8388608,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,150994944,242991939584,709005312,9600122824,0,-1,625.906,-1,62.1053,,,,
select_key,SSD2GPU,200,1,8,1,1,16777216,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,301989888,243000328192,707796992,9600122824,0,-1,580.096,-1,44.5089,,,,
select_key,SSD2GPU,200,1,8,1,1,33554432,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,603979776,243017105408,708939776,9600122824,0,-1,550.215,-1,39.4198,,,,
select_key,SSD2GPU,200,1,8,1,1,67108864,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1207959552,243050659840,710955008,9600122824,0,-1,537.495,-1,37.4106,,,,
