query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_ms,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:47:00.0
# Slurm Info: 30663 32 1 gres:gpu:gpu_group1:1
# ../../../bin/ssb --dataflow=SSD2GPU --chunk_bytes=65536,262144,1048576,4194304,16777216,67108864,268435456 --comp_algo=UNCOMPRESSED,BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=2 --scale_factor=100 --ssdpath=/raid/gds/100G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_ms=600
#[INFO ] Loading table data from disk ...
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16777216,81990455296,4800135168,4800133056,0,-1,612.491,-1,602.143,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,67108864,82007232512,4800135168,4800133056,0,-1,515.987,-1,443.592,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,268435456,82007232512,4800135168,4800133056,0,-1,757.582,-1,420.065,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,147456,81975578624,1500045312,4800133056,0,-1,7628.56,-1,45820.2,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,589824,81975775232,1500037120,4800133056,0,-1,2841.34,-1,11421.1,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2359296,81975775232,1451302912,4800133056,0,-1,1116.97,-1,2908.87,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,9437184,81977872384,1444823040,4800133056,0,-1,855.075,-1,757.743,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,37748736,81990455296,1443364864,4800133056,0,-1,550.285,-1,301.382,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,150994944,82007232512,1442922496,4800133056,0,-1,533.281,-1,193.859,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,603979776,82007232512,1442803712,4800133056,0,-1,530.87,-1,164.139,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,131072,81975578624,4800135168,4800133056,0,-1,680.643,-1,26849.8,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,524288,81975775232,4800135168,4800133056,0,-1,516.577,-1,7396.44,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2097152,81975775232,4800135168,4800133056,0,-1,659.851,-1,2208.28,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,8388608,81977872384,4800135168,4800133056,0,-1,538.011,-1,843.052,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,33554432,81990455296,4800135168,4800133056,0,-1,541.056,-1,525.958,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,134217728,82007232512,4800135168,4800133056,0,-1,653.394,-1,313.402,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,536870912,82007232512,4800135168,4800133056,0,-1,520.461,-1,378.71,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,294912,81975578624,1500045312,4800133056,0,-1,7715.52,-1,22826.1,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1179648,81975775232,1500037120,4800133056,0,-1,3059.64,-1,5727.46,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4718592,81975775232,1451302912,4800133056,0,-1,1124.01,-1,1451.27,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,18874368,81977872384,1444823040,4800133056,0,-1,679.049,-1,383.296,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,75497472,81990455296,1443364864,4800133056,0,-1,545.552,-1,162.433,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,301989888,82007232512,1442922496,4800133056,0,-1,533.587,-1,120.144,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1207959552,82007232512,1442803712,4800133056,0,-1,531.625,-1,102.035,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,262144,81975578624,4800135168,4800133056,0,-1,608.745,-1,13567,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1048576,81975775232,4800135168,4800133056,0,-1,559.527,-1,3728.9,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4194304,81975775232,4800135168,4800133056,0,-1,517.501,-1,1137.47,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16777216,81977872384,4800135168,4800133056,0,-1,746.16,-1,424.1,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,67108864,81990455296,4800135168,4800133056,0,-1,517.52,-1,272.333,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,268435456,82007232512,4800135168,4800133056,0,-1,601.693,-1,252.272,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1073741824,82007232512,4800135168,4800133056,0,-1,516.981,-1,273.186,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,589824,81975578624,1500045312,4800133056,0,-1,7825.89,-1,11443.1,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2359296,81975775232,1500037120,4800133056,0,-1,2829.2,-1,2900.6,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,9437184,81975775232,1451302912,4800133056,0,-1,1122.63,-1,763.923,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,37748736,81977872384,1444823040,4800133056,0,-1,862.956,-1,225.104,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,150994944,81990455296,1443364864,4800133056,0,-1,550.798,-1,93.1756,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,603979776,82007232512,1442922496,4800133056,0,-1,536.137,-1,95.0844,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2415919104,82007232512,1442803712,4800133056,0,-1,531.593,-1,82.1767,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,524288,81975578624,4800135168,4800133056,0,-1,517.354,-1,6779.64,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2097152,81975775232,4800135168,4800133056,0,-1,791.694,-1,1912.29,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,8388608,81975775232,4800135168,4800133056,0,-1,517.744,-1,595.517,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,33554432,81977872384,4800135168,4800133056,0,-1,647.844,-1,270.02,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,134217728,81990455296,4800135168,4800133056,0,-1,536.237,-1,232.355,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,536870912,82007232512,4800135168,4800133056,0,-1,527.864,-1,235.138,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2147483648,82007232512,4800135168,4800133056,0,-1,662.935,-1,241.222,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1179648,81975578624,1500045312,4800133056,0,-1,7649.28,-1,5737.57,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4718592,81975775232,1500037120,4800133056,0,-1,2832.04,-1,1476.78,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,18874368,81975775232,1451302912,4800133056,0,-1,1124.34,-1,366.979,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,75497472,81977872384,1444823040,4800133056,0,-1,681.993,-1,105.548,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,301989888,81990455296,1443364864,4800133056,0,-1,548.28,-1,77.2301,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1207959552,82007232512,1442922496,4800133056,0,-1,671.829,-1,86.2081,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4831838208,82007232512,1442803712,4800133056,0,-1,528.535,-1,80.723,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1048576,81975578624,4800135168,4800133056,0,-1,534.69,-1,5670.04,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4194304,81975775232,4800135168,4800133056,0,-1,543.677,-1,1424.44,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16777216,81975775232,4800135168,4800133056,0,-1,709.129,-1,363.216,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,67108864,81977872384,4800135168,4800133056,0,-1,519.037,-1,243.348,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,268435456,81990455296,4800135168,4800133056,0,-1,720.458,-1,232.328,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1073741824,82007232512,4800135168,4800133056,0,-1,518.588,-1,235.101,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4294967296,82007232512,4800135168,4800133056,0,-1,589.274,-1,239.366,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2359296,81975578624,1500045312,4800133056,0,-1,7905.72,-1,5860.05,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,9437184,81975775232,1500037120,4800133056,0,-1,2804.07,-1,1463.83,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,37748736,81975775232,1451302912,4800133056,0,-1,1121.18,-1,375.062,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,150994944,81977872384,1444823040,4800133056,0,-1,676.012,-1,98.1265,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,603979776,81990455296,1443364864,4800133056,0,-1,528.396,-1,78.9162,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2415919104,82007232512,1442922496,4800133056,0,-1,532.689,-1,78.0353,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,9663676416,82007232512,1442803712,4800133056,0,-1,630.7,-1,76.0122,,,,
#DONE
