query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
select_commitdate,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,4718592,81975775232,1451376640,4800133056,0,-1,1332.27,-1,776.206,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,18874368,81977872384,1445523456,4800133056,0,-1,713.331,-1,302.307,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,75497472,81990455296,1447825408,4800133056,0,-1,535.222,-1,162.767,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,301989888,82007232512,1452404736,4800133056,0,-1,508.303,-1,117.304,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1207959552,82007232512,1452285952,4800133056,0,-1,513.939,-1,98.8752,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,589824,81975578624,1500057600,4800133056,0,-1,13944.8,-1,6247.56,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2359296,81975775232,1500110848,4800133056,0,-1,3960.94,-1,1758.37,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,9437184,81975775232,1451376640,4800133056,0,-1,1342.05,-1,489.326,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,37748736,81977872384,1445523456,4800133056,0,-1,711.677,-1,178.676,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,150994944,81990455296,1447825408,4800133056,0,-1,541.93,-1,92.1203,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,603979776,82007232512,1452404736,4800133056,0,-1,528.339,-1,91.4279,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2415919104,82007232512,1452285952,4800133056,0,-1,507.637,-1,80.929,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1179648,81975578624,1500057600,4800133056,0,-1,14037,-1,6669.63,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,4718592,81975775232,1500110848,4800133056,0,-1,3958.52,-1,1613.42,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,18874368,81975775232,1451376640,4800133056,0,-1,1335.99,-1,424.685,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,75497472,81977872384,1445523456,4800133056,0,-1,742.824,-1,112.044,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,301989888,81990455296,1447825408,4800133056,0,-1,548.288,-1,79.3008,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1207959552,82007232512,1452404736,4800133056,0,-1,513.695,-1,75.6179,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,4831838208,82007232512,1452285952,4800133056,0,-1,508.288,-1,78.936,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2359296,81975578624,1500057600,4800133056,0,-1,13926.1,-1,7290.26,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,9437184,81975775232,1500110848,4800133056,0,-1,3930.83,-1,1734.77,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,37748736,81975775232,1451376640,4800133056,0,-1,1333.29,-1,464.055,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,150994944,81977872384,1445523456,4800133056,0,-1,741.095,-1,122.07,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,603979776,81990455296,1447825408,4800133056,0,-1,537.611,-1,72.7542,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2415919104,82007232512,1452404736,4800133056,0,-1,519.572,-1,73.7493,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,9663676416,82007232512,1452285952,4800133056,0,-1,511.213,-1,74.4326,,,,
#DONE
