query,dataflow,scale_factor,core_pin,workers,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,col_filter_lo,col_filter_hi,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3,customer_factor,extra_workers,add_cpu_threads
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:07:00.0
# Slurm Info: 32625 32 1 gres:gpu:1
# ../../../bin/ssb --dataflow=SSD2GPU2CPU --chunk_bytes=65536,131072,262144,524288,1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728 --comp_algo=BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=1 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_us=-1 --event_sync=true --sort_by=general_dimsort
#[INFO ] Loading table data from disk ...
#[INFO ] Sorting fact table ...
select_orderpriority,SSD2GPU2CPU,100,,4,4194304,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3435190272,126377263104,1114341376,9600266112,0,-1,11590.5,-1,504.979,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,8388608,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3472939008,126381457408,1111060480,9600266112,0,-1,6147.44,-1,396.643,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,16777216,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3548436480,126389846016,1110044672,9600266112,0,-1,3662.44,-1,388.666,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,33554432,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3699431424,126406623232,1110982656,9600266112,0,-1,2429.4,-1,392.835,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,67108864,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4001421312,126440177664,1114660864,9600266112,0,-1,1623.97,-1,392.943,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,134217728,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4605401088,126440177664,1114521600,9600266112,0,-1,1629.05,-1,394.774,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,65536,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6796455936,126376804352,1200037888,9600266112,0,-1,667870,-1,10830.8,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,131072,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6797504512,126376869888,1200046080,9600266112,0,-1,339491,-1,5581.22,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,262144,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6799601664,126377000960,1200062464,9600266112,0,-1,170799,-1,2878.99,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,524288,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6804320256,126377263104,1125089280,9600266112,0,-1,86188.3,-1,1585.63,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,1048576,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6813757440,126377263104,1125089280,9600266112,0,-1,43644.4,-1,791.306,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,2097152,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6832631808,126377263104,1121394688,9600266112,0,-1,22334.9,-1,447.543,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,4194304,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6870380544,126377263104,1114341376,9600266112,0,-1,11595.1,-1,420.845,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,8388608,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6945878016,126381457408,1111060480,9600266112,0,-1,6125.89,-1,397.86,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,16777216,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,7096872960,126389846016,1110044672,9600266112,0,-1,3688.47,-1,388.68,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,33554432,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,7398862848,126406623232,1110982656,9600266112,0,-1,2431.59,-1,386.534,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,67108864,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,8002842624,126440177664,1114660864,9600266112,0,-1,1642.11,-1,388.36,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,8,134217728,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,9210802176,126440177664,1114521600,9600266112,0,-1,1618.57,-1,391.304,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,16,65536,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13592911872,126376804352,1200037888,9600266112,0,-1,667837,-1,9305.8,,,,,1,1,1
